Date,Open,High,Low,Close,Adj Close,log return,log return2
12/23/1999,33.977112,35.765381,33.932404,35.586552,30.875263,0.044965873,0.064873726
12/27/1999,35.720673,38.045422,35.452431,37.777184,32.775875,0.059737413,0.104703287
12/28/1999,38.805435,43.991417,38.581902,43.991417,38.167408,0.152289231,0.212026645
12/29/1999,45.064377,56.554005,45.019672,51.502148,44.6838,0.157629062,0.309918293
12/30/1999,54.363377,57.224606,53.111588,56.688126,49.183205,0.095941184,0.253570246
12/31/1999,56.866951,57.179901,54.542202,55.302216,47.980778,-0.024751731,0.071189453
1/3/2000,56.330471,56.464592,48.193848,51.502148,44.6838,-0.071189453,-0.095941184
1/4/2000,48.730328,49.266811,46.316166,47.567955,41.270466,-0.079463885,-0.150653337
1/5/2000,47.389126,47.567955,43.141987,44.61731,38.710434,-0.064037959,-0.143501844
1/6/2000,44.08083,44.349072,41.577251,42.918453,37.236496,-0.03881982,-0.10285778
1/7/2000,42.247852,47.165592,42.203148,46.494991,40.339535,0.08004265,0.041222829
1/10/2000,49.356224,49.803291,48.327969,49.311516,42.78318,0.058813029,0.138855679
1/11/2000,49.311516,49.311516,47.523247,48.640915,42.201363,-0.013692516,0.045120514
1/12/2000,48.640915,48.640915,45.82439,47.657368,41.348022,-0.020427934,-0.03412045
1/13/2000,48.909157,49.937412,47.2103,48.372677,41.968639,0.014898064,-0.00552987
1/14/2000,47.92561,49.624462,47.92561,48.909157,42.434093,0.01102947,0.025927535
1/18/2000,49.087982,52.12804,48.730328,51.144493,44.373505,0.044690438,0.055719908
1/19/2000,51.502148,51.502148,49.937412,50.071529,43.442581,-0.021202468,0.02348797
1/20/2000,50.608013,50.697426,48.28326,48.730328,42.278931,-0.027151212,-0.04835368
1/21/2000,49.445637,49.624462,47.523247,49.177395,42.666817,0.009132622,-0.01801859
1/24/2000,48.998569,51.368027,48.640915,48.998569,42.511662,-0.00364306,0.005489561
1/25/2000,49.177395,49.803291,47.523247,48.417381,42.007431,-0.011931907,-0.015574967
1/26/2000,48.59621,49.535049,48.551502,48.864449,42.395302,0.009191023,-0.002740884
1/27/2000,49.982117,50.429184,48.104435,48.953861,42.472881,0.001828224,0.011019247
1/28/2000,49.713879,49.713879,48.238556,48.685623,42.240154,-0.005494493,-0.003666269
1/31/2000,48.327969,48.372677,46.316166,47.344421,41.0765,-0.027935103,-0.033429596
2/1/2000,47.389126,51.502148,47.389126,50.786839,44.063183,0.070188399,0.042253296
2/2/2000,51.412731,54.721031,51.189198,54.721031,47.476528,0.07461086,0.14479926
2/3/2000,53.782188,55.615166,52.798641,55.615166,48.252285,0.016207743,0.090818603
2/4/2000,55.615166,55.615166,53.648067,54.542202,47.321384,-0.019480898,-0.003273155
2/7/2000,55.570457,57.224606,54.542202,56.866951,49.338352,0.041739423,0.022258525
2/8/2000,57.761086,58.789341,55.972816,56.5093,49.028057,-0.006308984,0.03543044
2/9/2000,55.525749,56.285767,54.139843,54.184551,47.011086,-0.04200928,-0.048318263
2/10/2000,55.078682,56.375179,53.871601,54.855148,47.592896,0.01230006,-0.02970922
2/11/2000,54.721031,54.944565,53.51395,53.916309,46.778351,-0.017262996,-0.004962936
2/14/2000,53.826897,55.033978,53.51395,54.676323,47.43774,0.013997604,-0.003265392
2/15/2000,54.765736,59.370529,54.765736,58.565807,50.812317,0.068720671,0.082718275
2/16/2000,57.224606,58.565807,56.777538,57.939915,50.269272,-0.01074479,0.057975881
2/17/2000,57.939915,69.384834,55.525749,69.384834,60.19902,0.180262077,0.169517287
2/18/2000,63.304722,68.580116,62.991776,67.060089,58.182034,-0.03407946,0.146182617
2/22/2000,68.669525,69.653076,64.377686,65.450645,56.785656,-0.024292854,-0.058372314
2/23/2000,65.540054,71.888412,65.540054,70.815453,61.440212,0.078780781,0.054487926
2/24/2000,72.514305,82.573318,71.888412,76.359085,66.249939,0.075370005,0.154150785
2/25/2000,73.944923,81.500359,73.855507,77.342636,67.103249,0.012797919,0.088167924
2/28/2000,77.342636,78.102646,70.278969,72.246063,62.681427,-0.068167279,-0.05536936
2/29/2000,72.559013,76.448502,72.469597,74.302574,64.46566,0.028067495,-0.040099784
3/1/2000,74.749641,79.935623,74.570816,78.057938,67.723869,0.049306009,0.077373504
3/2/2000,78.63913,78.68383,73.319031,75.319656,65.348122,-0.035709986,0.013596023
3/3/2000,75.062592,79.935623,75.062592,77.25322,67.025703,0.025347471,-0.010362515
3/6/2000,80.829758,115.879829,80.472099,113.733902,98.676704,0.386772718,0.412120188
3/7/2000,111.587982,115.16452,93.705292,101.573677,88.126366,-0.113077128,0.273695589
3/8/2000,104.434906,108.726753,100.143059,108.726753,94.332451,0.068053494,-0.045023635
3/9/2000,105.150215,110.157364,103.719597,109.442062,94.953056,0.006557367,0.07461086
3/10/2000,109.442062,110.783264,100.143059,101.573677,88.126366,-0.07461086,-0.068053494
3/13/2000,93.034691,99.383049,92.632332,93.884117,81.454819,-0.078723263,-0.153334124
3/14/2000,95.13591,97.28183,85.032188,86.820457,75.326324,-0.078218836,-0.1569421
3/15/2000,91.648781,91.648781,81.008583,81.723892,70.904495,-0.060495831,-0.138714668
3/16/2000,82.975677,87.982834,80.114449,84.451004,73.270554,0.032824979,-0.027670853
3/17/2000,85.345139,90.844063,84.495705,86.641632,75.171173,0.02560901,0.058433989
3/20/2000,86.149857,86.909874,80.829758,81.366234,70.594185,-0.062820044,-0.037211034
3/21/2000,79.220314,82.260368,75.643776,82.260368,71.369942,0.010929025,-0.051891019
3/22/2000,81.232117,86.507507,78.013237,85.434547,74.123917,0.037861446,0.048790471
3/23/2000,85.30043,88.51931,83.690987,85.613373,74.279045,0.002090633,0.039952079
3/24/2000,84.942772,86.552216,83.154503,85.836906,74.472992,0.002607657,0.004698289
3/27/2000,84.540413,85.479256,80.963875,81.723892,70.904495,-0.049102705,-0.046495049
3/28/2000,81.545067,87.222816,81.187408,85.211014,73.92997,0.041784463,-0.007318242
3/29/2000,85.121605,86.552216,78.68383,80.114449,69.508141,-0.061674411,-0.019889948
3/30/2000,77.387337,80.472099,70.904861,75.1073,65.163879,-0.06453857,-0.126212981
3/31/2000,75.822601,75.822601,64.377686,74.391991,64.543243,-0.009569879,-0.074108449
4/3/2000,73.676682,73.855507,65.629471,70.100143,60.819614,-0.059423098,-0.068992977
4/4/2000,70.100143,73.229614,58.65522,66.881256,58.026878,-0.047006019,-0.106429116
4/5/2000,66.34478,71.441345,64.467094,69.340126,60.160198,0.036104654,-0.010901365
4/6/2000,70.368385,75.1073,69.429543,75.1073,65.163879,0.079894341,0.115998995
4/7/2000,76.895569,89.413445,76.582619,87.267525,75.714203,0.150060453,0.229954794
4/10/2000,87.267525,87.267525,75.375534,76.627327,66.482658,-0.130024633,0.020035819
4/11/2000,72.246063,75.017883,71.217812,72.201363,62.642654,-0.059494712,-0.189519345
4/12/2000,70.100143,70.994278,59.370529,61.516453,53.372303,-0.160154479,-0.219649191
4/13/2000,62.947067,69.384834,62.231758,64.377686,55.85474,0.045462451,-0.114692028
4/14/2000,62.768242,63.975323,57.939915,59.146996,51.316551,-0.08474106,-0.039278609
4/17/2000,57.269314,59.102287,52.262161,56.866951,49.338352,-0.039311622,-0.124052682
4/18/2000,55.793991,62.947067,53.737484,62.231758,53.992916,0.090151143,0.050839521
4/19/2000,62.231758,64.332977,60.085838,62.410587,54.148071,0.002869497,0.09302064
4/20/2000,62.857655,65.629471,62.5,64.332977,55.815948,0.030337285,0.033206782
4/24/2000,62.321175,66.076538,60.845852,65.540054,56.863235,0.018589364,0.048926649
4/25/2000,67.685982,68.356583,64.377686,64.377686,55.85474,-0.017894607,0.000694757
4/26/2000,68.043633,68.088341,65.540054,65.718887,57.018391,0.020619473,0.002724866
4/27/2000,63.751789,66.702431,63.662376,64.914162,56.320202,-0.012320566,0.008298906
4/28/2000,64.377686,64.422386,62.187054,63.394135,55.001392,-0.023694804,-0.036015371
5/1/2000,63.394135,68.848358,63.394135,68.222458,59.190502,0.073402596,0.049707791
5/2/2000,70.278969,74.4814,69.697784,72.078415,62.535984,0.054981045,0.128383641
5/3/2000,69.742493,70.100143,64.109444,65.450645,56.785656,-0.096458376,-0.041477331
5/4/2000,65.450645,65.450645,63.125893,64.556511,56.009895,-0.013755387,-0.110213764
5/5/2000,64.511803,66.836555,64.109444,65.405937,56.746864,0.013072023,-0.000683364
5/8/2000,65.718887,65.718887,60.488197,60.622318,52.596554,-0.075949791,-0.062877767
5/9/2000,61.158798,61.874107,56.19635,57.358727,49.765026,-0.055338156,-0.131287947
5/10/2000,56.5093,57.001072,54.184551,55.078682,47.786842,-0.040562119,-0.095900275
5/11/2000,55.436337,56.777538,54.363377,54.765736,47.515324,-0.00569806,-0.046260179
5/12/2000,60.085838,70.100143,58.834049,64.780045,56.203857,0.167933115,0.162235055
5/15/2000,64.377686,65.092987,60.890556,63.081188,54.729889,-0.026575407,0.141357707
5/16/2000,64.467094,69.340126,62.947067,63.304722,54.923843,0.003537576,-0.023037831
5/17/2000,59.549355,59.907009,54.944565,55.793991,48.407448,-0.126293867,-0.122756291
5/18/2000,55.793991,56.464592,50.786839,50.786839,44.063183,-0.094029105,-0.220322972
5/19/2000,51.993919,53.424534,47.299713,47.657368,41.348022,-0.063599996,-0.157629101
5/22/2000,47.92561,48.640915,42.873749,44.61731,38.710434,-0.065915409,-0.129515405
5/23/2000,44.304363,45.243206,40.459583,41.487839,35.995281,-0.07272133,-0.138636738
5/24/2000,41.309013,42.873749,38.62661,42.203148,36.615883,0.017094261,-0.055627068
5/25/2000,42.381973,49.177395,41.666668,49.177395,42.666817,0.152939391,0.170033652
5/26/2000,47.92561,48.998569,46.00322,46.494991,40.339535,-0.056089493,0.096849897
5/30/2000,47.344421,54.676323,47.255009,53.916309,46.778351,0.148088505,0.091999012
5/31/2000,52.932762,55.928112,52.038628,52.66452,45.692272,-0.02349133,0.124597175
6/1/2000,53.245708,54.58691,52.038628,52.217453,45.304409,-0.008524824,-0.032016154
6/2/2000,52.575108,58.65522,52.575108,58.476395,50.734726,0.11320625,0.104681426
6/5/2000,57.939915,59.907009,54.721031,56.5093,49.028057,-0.034217881,0.078988369
6/6/2000,53.782188,54.005722,49.400928,50.786839,44.063183,-0.106768145,-0.140986026
6/7/2000,50.071529,51.680973,46.852646,47.92561,41.580753,-0.057987189,-0.164755334
6/8/2000,47.92561,49.937412,47.791489,49.445637,42.899544,0.031223805,-0.026763385
6/9/2000,49.892704,52.083332,49.892704,50.697426,43.985607,0.02500127,0.056225075
6/12/2000,51.949215,51.949215,46.67382,47.2103,40.96014,-0.071263068,-0.046261798
6/13/2000,46.137341,51.323318,46.137341,49.400928,42.860756,0.04535723,-0.025905838
6/14/2000,50.608013,51.144493,47.92561,48.46209,42.046211,-0.019187353,0.026169877
6/15/2000,48.59621,48.59621,46.360874,47.165592,40.92136,-0.027117099,-0.046304453
6/16/2000,47.344421,47.612659,44.349072,44.796139,38.865593,-0.051542816,-0.078659915
6/19/2000,44.438484,49.356224,44.438484,48.640915,42.201363,0.082343159,0.030800343
6/20/2000,49.311516,54.273964,48.909157,52.66452,45.692272,0.079476662,0.16181982
6/21/2000,52.485695,57.179901,52.440987,56.151646,48.717751,0.06411428,0.143590941
6/22/2000,57.04578,57.090485,53.201,54.184551,47.011086,-0.035660014,0.028454265
6/23/2000,52.888054,55.436337,52.843349,53.737484,46.623196,-0.008285261,-0.043945275
6/26/2000,53.648067,54.58691,52.977467,53.737484,46.623196,0,-0.008285261
6/27/2000,53.558655,54.944565,53.022175,53.961018,46.817127,0.004150912,0.004150912
6/28/2000,56.330471,57.358727,55.615166,56.866951,49.338352,0.052452612,0.056603524
6/29/2000,57.135193,57.179901,53.648067,54.273964,47.088657,-0.046669566,0.005783046
6/30/2000,54.855148,56.866951,52.686874,52.753933,45.769852,-0.028406523,-0.075076089
7/3/2000,52.932762,53.066883,51.323318,52.709229,45.731071,-0.000847664,-0.029254187
7/5/2000,51.59156,51.993919,49.803291,50.250359,43.597748,-0.04777246,-0.048620123
7/6/2000,50.071529,50.38448,48.864449,49.445637,42.899544,-0.016144301,-0.063916761
7/7/2000,50.071529,50.38448,47.74678,48.28326,41.89106,-0.023788757,-0.039933059
7/10/2000,48.46209,50.250359,48.372677,48.998569,42.511662,0.014705999,-0.009082758
7/11/2000,48.640915,49.043278,47.299713,48.149143,41.774704,-0.017487449,-0.00278145
7/12/2000,49.66917,50.518597,48.685623,49.356224,42.821968,0.024760253,0.007272804
7/13/2000,49.356224,51.859798,49.177395,50.786839,44.063183,0.028573339,0.053333592
7/14/2000,51.144493,55.972816,51.144493,55.12339,47.82563,0.081937107,0.110510446
7/17/2000,54.989269,57.895206,54.542202,55.972816,48.562592,0.015291834,0.097228941
7/18/2000,55.793991,55.793991,52.932762,54.810444,47.554104,-0.020985428,-0.005693594
7/19/2000,54.363377,54.408085,52.038628,52.977467,45.963799,-0.034013986,-0.054999414
7/20/2000,52.843349,54.58691,38.62661,38.62661,33.512852,-0.315925101,-0.349939087
7/21/2000,36.838341,36.838341,33.082977,34.379471,29.827988,-0.11648186,-0.432406961
7/24/2000,35.765381,35.899498,34.155937,35.407726,30.720106,0.029470211,-0.087011648
7/25/2000,35.09478,35.407726,32.010014,32.010014,27.772221,-0.100881082,-0.071410871
7/26/2000,32.859444,33.351215,30.624105,30.758226,26.686152,-0.039891497,-0.14077258
7/27/2000,31.652361,32.144135,28.880543,29.148785,25.289789,-0.053744062,-0.093635559
7/28/2000,29.864092,29.953505,28.25465,29.506437,25.60009,0.01219515,-0.041548912
7/31/2000,29.372318,30.177038,28.701717,29.148785,25.289789,-0.01219515,0
8/1/2000,29.104076,29.461731,28.25465,28.969957,25.134636,-0.006153902,-0.018349052
8/2/2000,28.701717,29.461731,28.25465,28.701717,24.901905,-0.009302509,-0.015456411
8/3/2000,27.986408,29.32761,27.584049,29.32761,25.444937,0.021572478,0.012269969
8/4/2000,28.969957,29.640558,28.344063,28.657009,24.863121,-0.023131163,-0.001558685
8/7/2000,29.05937,29.506437,27.852289,28.433475,24.669176,-0.007831092,-0.030962255
8/8/2000,28.388769,28.388769,27.315809,27.762875,24.087357,-0.023867432,-0.031698524
8/9/2000,27.718168,28.52289,27.539341,28.120529,24.397667,0.012800416,-0.011067016
8/10/2000,27.941702,28.478184,27.673462,27.896996,24.203724,-0.007981007,0.004819409
8/11/2000,28.433475,29.193491,27.852289,29.05937,25.212217,0.040822173,0.032841166
8/14/2000,30.042919,31.160587,29.685265,31.115879,26.996458,0.068376994,0.109199167
8/15/2000,31.294706,31.652361,30.400572,30.400572,26.375856,-0.023256626,0.045120368
8/16/2000,30.579399,31.115879,29.774677,31.115879,26.996458,0.023256626,0
8/17/2000,30.847639,33.798283,30.847639,33.261803,28.858284,0.06669142,0.089948046
8/18/2000,41.309013,41.577251,39.386623,40.325466,34.986797,0.19257367,0.25926509
8/21/2000,41.666668,43.276108,40.996067,43.276108,37.546803,0.070617473,0.263191143
8/22/2000,43.186695,43.276108,42.247852,43.276108,37.546803,0,0.070617473
8/23/2000,42.829041,43.320816,42.426682,43.276108,37.546803,0,0
8/24/2000,43.186695,43.410229,42.292561,42.739628,37.081341,-0.01247433,-0.01247433
8/25/2000,42.69492,42.963161,41.532547,41.845493,36.305584,-0.021142346,-0.033616676
8/28/2000,41.711372,42.113735,40.951359,41.934906,36.383156,0.002134362,-0.019007985
8/29/2000,41.934906,45.779686,41.845493,45.064377,39.09832,0.071973579,0.074107941
8/30/2000,45.28791,45.734978,43.54435,43.902004,38.089836,-0.026132024,0.045841555
8/31/2000,44.08083,44.438484,42.739628,43.633762,37.857101,-0.006128904,-0.032260928
9/1/2000,43.410229,44.840843,43.00787,44.259655,38.400135,0.014242404,0.0081135
9/5/2000,44.125538,44.706722,43.812588,44.214951,38.361351,-0.001010507,0.013231897
9/6/2000,44.125538,44.61731,42.784336,42.918453,37.236496,-0.029761113,-0.03077162
9/7/2000,42.918453,44.438484,42.381973,44.259655,38.400135,0.03077162,0.001010507
9/8/2000,43.320816,43.678471,42.292561,42.381973,36.771038,-0.043350451,-0.012578831
9/11/2000,42.203148,42.203148,40.057224,40.593704,35.219524,-0.043109937,-0.086460387
9/12/2000,39.923103,41.398426,39.341915,39.341915,34.133461,-0.031322424,-0.07443236
9/13/2000,40.593704,40.593704,38.313663,39.341915,34.133461,0,-0.031322424
9/14/2000,39.788982,40.951359,39.744278,39.878399,34.5989,0.013543725,0.013543725
9/15/2000,39.833691,42.069027,39.788982,40.772533,35.374668,0.022174081,0.035717807
9/18/2000,40.861946,41.264305,37.55365,38.62661,33.512852,-0.054066964,-0.031892883
9/19/2000,38.313663,38.62661,37.195995,38.537197,33.435268,-0.002317736,-0.0563847
9/20/2000,38.313663,38.537197,37.017166,37.55365,32.58194,-0.025853124,-0.02817086
9/21/2000,37.643063,37.643063,33.619457,34.334763,29.789196,-0.08961237,-0.115465494
9/22/2000,34.379471,35.765381,34.24535,35.765381,31.030426,0.04082243,-0.04878994
9/25/2000,35.944206,37.151287,34.468884,34.558296,29.983133,-0.034333217,0.006489213
9/26/2000,34.692417,35.273605,32.278255,32.32296,28.043736,-0.066869699,-0.101202915
9/27/2000,33.038269,33.440628,31.741774,32.904148,28.547977,0.017820784,-0.049048915
9/28/2000,32.948856,34.647713,32.948856,34.301235,29.760115,0.041582999,0.059403783
9/29/2000,34.558296,35.586552,34.200645,35.005363,30.371017,0.020319691,0.06190269
10/2/2000,35.139484,36.748928,35.139484,36.16774,31.379503,0.032666144,0.052985835
10/3/2000,36.480686,39.69957,35.988914,38.000717,32.96981,0.049437385,0.082103529
10/4/2000,37.821888,41.934906,37.55365,41.398426,35.917713,0.085638278,0.135075663
10/5/2000,41.443134,41.443134,39.073677,39.431332,34.211044,-0.048682056,0.036956222
10/6/2000,39.923103,40.012516,36.614807,37.330116,32.387993,-0.054760748,-0.103442804
10/9/2000,37.285408,37.285408,35.854794,36.257153,31.457085,-0.029163532,-0.08392428
10/10/2000,36.927753,37.866596,34.603004,35.452431,30.7589,-0.022444853,-0.051608384
10/11/2000,34.334763,34.558296,32.054722,32.770027,28.431618,-0.078677548,-0.1011224
10/12/2000,33.485336,33.70887,30.98176,32.010014,27.772221,-0.023465559,-0.102143107
10/13/2000,31.115879,32.233547,30.624105,31.741774,27.539488,-0.008415375,-0.031880934
10/16/2000,32.099426,34.826538,31.875895,33.217094,28.819498,0.04543127,0.037015895
10/17/2000,33.306511,33.351215,30.489986,30.98176,26.880091,-0.069666271,-0.024235001
10/18/2000,29.014664,30.355865,28.075823,29.238197,25.367363,-0.057922475,-0.127588745
10/19/2000,30.400572,32.144135,30.266453,31.294706,27.151613,0.067973029,0.010050554
10/20/2000,31.294706,34.111229,31.25,33.306511,28.897079,0.062304062,0.130277091
10/23/2000,33.306511,37.106583,32.546494,36.525394,31.68981,0.092254661,0.154558723
10/24/2000,36.525394,36.659515,33.977112,34.379471,29.827988,-0.060548031,0.03170663
10/25/2000,32.099426,32.412376,30.221745,30.489986,26.453428,-0.120061394,-0.180609425
10/26/2000,30.489986,31.875895,30.042919,31.473534,27.306768,0.031748831,-0.088312564
10/27/2000,32.814735,33.798283,32.144135,32.725323,28.392828,0.039001995,0.070750825
10/30/2000,32.054722,32.904148,31.294706,32.546494,28.237684,-0.00547918,0.033522814
10/31/2000,32.63591,34.066525,32.63591,33.127682,28.741917,0.017699182,0.012220002
11/1/2000,32.904148,33.842991,32.591202,33.485336,29.052231,0.010738699,0.028437881
11/2/2000,33.70887,34.826538,33.530045,34.424179,29.866781,0.02765158,0.03839028
11/3/2000,34.066525,34.111229,32.770027,33.485336,29.052231,-0.02765158,0
11/6/2000,33.574749,33.574749,32.814735,33.17239,28.780699,-0.00939029,-0.037041871
11/7/2000,32.63591,33.127682,32.591202,32.859444,28.509195,-0.009478322,-0.018868612
11/8/2000,32.859444,33.798283,31.428827,31.741774,27.539488,-0.034605765,-0.044084087
11/9/2000,31.920601,31.920601,29.729971,31.160587,27.035252,-0.018479258,-0.053085023
11/10/2000,30.042919,30.579399,28.120529,28.209942,24.475239,-0.099479691,-0.117958949
11/13/2000,28.031116,29.148785,27.226395,28.120529,24.397667,-0.00317444,-0.102654131
11/14/2000,28.880543,30.802933,28.79113,30.489986,26.453428,0.08089824,0.077723799
11/15/2000,30.579399,31.562946,30.221745,31.026466,26.918882,0.017442221,0.09834046
11/16/2000,30.71352,31.25,29.506437,29.774677,25.832821,-0.041182158,-0.023739938
11/17/2000,31.473534,33.977112,31.339413,33.887695,29.401312,0.129393484,0.088211326
11/20/2000,33.530045,33.574749,31.339413,31.920601,27.694647,-0.059800154,0.06959333
11/21/2000,34.78183,36.123032,33.127682,34.78183,30.177078,0.085843484,0.02604333
11/22/2000,34.78183,35.050072,32.546494,34.334763,29.789196,-0.012936852,0.072906632
11/24/2000,34.960659,36.838341,34.826538,36.435982,31.612242,0.059398673,0.046461821
11/27/2000,36.435982,37.151287,35.765381,36.123032,31.340714,-0.008626432,0.050772242
11/28/2000,36.123032,37.732475,36.078327,36.257153,31.457085,0.003706217,-0.004920215
11/29/2000,36.927753,38.62661,36.525394,38.537197,33.435268,0.060987035,0.064693252
11/30/2000,37.911301,38.045422,36.212448,37.330116,32.387993,-0.031823503,0.029163532
12/1/2000,37.866596,39.118382,37.732475,37.911301,32.892242,0.015449057,-0.016374447
12/4/2000,37.2407,37.956009,36.123032,36.480686,31.651018,-0.038466512,-0.023017455
12/5/2000,37.732475,39.833691,37.598354,39.386623,34.172245,0.076643453,0.03817694
12/6/2000,39.520744,40.727825,37.195995,37.195995,32.271622,-0.057225497,0.019417956
12/7/2000,37.55365,39.252502,36.748928,38.62661,33.512852,0.037740739,-0.019484758
12/8/2000,40.325466,42.829041,40.146637,42.516094,36.887409,0.095941266,0.133682005
12/11/2000,41.934906,42.426682,40.772533,41.309013,35.84013,-0.028802058,0.067139208
12/12/2000,41.756081,41.979614,40.772533,40.951359,35.529831,-0.008695562,-0.03749762
12/13/2000,42.292561,42.471386,41.353718,41.62196,36.111641,0.016242625,0.007547063
12/14/2000,41.666668,42.650215,41.532547,42.381973,36.771038,0.018095246,0.034337871
12/15/2000,42.381973,42.69492,38.984264,40.683117,35.297092,-0.040909944,-0.022814698
12/18/2000,40.683117,41.666668,40.280758,40.772533,35.374668,0.00219539,-0.038714554
12/19/2000,40.772533,42.829041,40.638412,40.817238,35.413467,0.001096201,0.003291591
12/20/2000,39.073677,39.118382,36.16774,37.55365,32.58194,-0.083334024,-0.082237824
12/21/2000,37.55365,38.514843,35.675964,36.748928,31.883753,-0.021661577,-0.104995602
12/22/2000,36.570099,39.878399,36.525394,39.118382,33.93951,0.062483253,0.040821675
12/26/2000,39.16309,39.476036,37.911301,38.268955,33.202541,-0.021953413,0.040529839
12/27/2000,38.313663,40.057224,38.313663,40.012516,34.715271,0.044553267,0.022599854
12/28/2000,39.788982,40.325466,38.894852,39.565449,34.327393,-0.011236011,0.033317256
12/29/2000,39.610157,40.370171,38.358368,39.16309,33.978302,-0.010221521,-0.021457532
1/2/2001,38.537197,38.537197,35.09478,36.391273,31.573454,-0.07340544,-0.083626961
1/3/2001,35.139484,40.414879,34.021816,40.146637,34.831642,0.098209522,0.024804082
1/4/2001,40.683117,42.69492,39.565449,41.666668,36.150444,0.037163004,0.135372526
1/5/2001,40.951359,41.666668,38.268955,39.386623,34.172245,-0.056275466,-0.019112462
1/8/2001,38.805435,39.878399,37.419529,38.09013,33.047394,-0.033471052,-0.089746518
1/9/2001,38.268955,39.297211,37.061874,37.911301,32.892242,-0.004705888,-0.03817694
1/10/2001,37.55365,39.744278,37.464233,39.565449,34.327393,0.042706841,0.038000952
1/11/2001,39.967812,41.264305,38.403076,41.174892,35.723763,0.039872432,0.082579273
1/12/2001,41.174892,41.487839,39.833691,40.146637,34.831642,-0.025289871,0.014582561
1/16/2001,40.23605,41.666668,39.565449,41.62196,36.111641,0.036089052,0.010799181
1/17/2001,42.15844,45.198498,42.15844,44.304363,38.438919,0.062455183,0.098544235
1/18/2001,44.304363,48.640915,43.186695,48.327969,41.929844,0.086927379,0.149382562
1/19/2001,48.28326,48.28326,46.182045,46.897354,40.688637,-0.030048976,0.056878402
1/22/2001,46.942059,46.942059,43.902004,44.885551,38.943169,-0.043845486,-0.073894462
1/23/2001,44.840843,45.779686,43.991417,44.885551,38.943169,0,-0.043845486
1/24/2001,45.064377,45.332619,41.487839,41.487839,35.995281,-0.078715532,-0.078715532
1/25/2001,40.549,41.040771,38.62661,39.520744,34.288605,-0.048574763,-0.127290295
1/26/2001,38.850143,39.833691,37.687767,39.073677,33.900734,-0.011376417,-0.05995118
1/29/2001,39.69957,40.414879,38.62661,38.92704,33.773506,-0.003760017,-0.015136434
1/30/2001,39.592274,39.592274,38.984264,39.16309,33.978302,0.006045495,0.002285478
1/31/2001,39.341915,39.878399,38.125893,39.020027,33.854187,-0.00365946,0.002386036
2/1/2001,38.197426,38.662376,37.374821,38.483547,33.388714,-0.013844746,-0.017504206
2/2/2001,38.533619,39.155937,37.195995,37.339054,32.395748,-0.030190759,-0.044035505
2/5/2001,38.340485,38.583691,34.334763,35.193134,30.533932,-0.05918859,-0.089379349
2/6/2001,35.336193,37.55365,35.336193,36.459229,31.632393,0.035343101,-0.023845489
2/7/2001,36.051502,36.552216,35.157368,35.86552,31.11729,-0.016418077,0.018925023
2/8/2001,35.944206,39.155937,35.944206,38.776825,33.643177,0.078046659,0.061628581
2/9/2001,38.783978,39.141632,37.2103,37.55365,32.58194,-0.032052125,0.045994534
2/12/2001,37.410587,37.904148,36.015736,36.566525,31.725491,-0.026637657,-0.058689782
